name,year_of_study,participation,pe_percent,finals_percent,midterms_percent,afast,level_min_max,exp_min_max,t01_exp,t02_exp,t03_exp,t04_exp,t05_exp,t06_exp,t07_exp,t08_exp,t09_exp,t10_exp,num_videos,avg_videos_completion,confessed_assignments,num_confessed_assignments,batch_1821,batch_1935,batch_2023,major_-,major_Business Analytics,major_Chemistry,major_Computational Biology,major_Data Science and Analytics,major_Faculty of Arts & Social Sci,major_Faculty of Engineering,major_Faculty of Law,major_Faculty of Science,major_Life Sciences,major_Math/Applied Math,major_NUS Business School,major_Pharmacy,major_Physics,major_Quantitative Finance,major_School of Computing,major_School of Design & Environment,major_Statistics,major_Yong Loo Lin School (Medicine)
david_washington,1,2.5,0.85,0.0,0.46,1,0.8,0.7449100247570483,225,250,225,200,275,200,200,200,200,,40,0.314,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kevin_kelly,2,2.0,0.65,0.42666666666666664,0.56,0,0.45,0.3261956669006885,0,200,200,200,225,225,225,200,200,,6,0.623,[''],0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jessica_wade,1,3.5,0.525,0.5066666666666666,0.4,0,0.8,0.6386148369853059,250,225,275,250,225,250,225,275,250,,9,0.08800000000000001,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiffany_estrada,1,2.0,0.2,0.44666666666666666,0.5,1,0.35,0.23351069726194434,250,275,225,0,275,275,0,200,225,,23,0.682,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
garrett_frank,1,3.0,0.775,0.56,0.64,0,0.8,0.6301777334367955,225,250,225,200,225,275,200,225,225,,16,0.4,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david_decker,1,4.0,0.925,0.7466666666666667,0.54,0,0.85,0.8479412235647685,250,275,275,275,275,275,250,200,200,,15,0.38,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angela_marshall,1,3.0,0.45,0.6266666666666666,0.64,0,0.8,0.7428777297417137,225,225,250,250,250,250,275,250,275,,10,0.278,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrie_phillips,1,2.5,0.85,0.8266666666666667,0.68,0,1.0,0.9744977767924224,200,225,225,225,225,225,225,225,225,,18,0.364,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph_wright,1,3.0,0.45,0.37333333333333335,0.14,0,0.3,0.21823769229821774,225,250,250,250,250,250,250,250,250,,45,0.552,"['to_infinity_and_beyond', 'cheryl_s_birthday', 'writing_a_sorting_spell', 'part_i', 'rogue_train', '3_station_ippt', 'hungry_games_training', 'what_sort_of_sorcery_is_this', 'part_ii']",9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lindsay_rodriguez,1,4.5,0.25,0.0,0.46,1,0.8,0.7501447240389707,200,275,275,275,250,275,275,275,275,,70,0.24600000000000002,"['rogue_train', 'diagnostics']",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chad_choi,4,3.5,0.375,0.48666666666666664,0.3,0,0.8,0.7091293155476727,250,250,250,250,275,275,275,275,275,,5,0.342,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
annette_mcclure,1,2.5,0.6,0.6533333333333333,0.6,0,0.9,0.8893877249381072,250,250,250,250,250,250,250,250,0,,2,0.045,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
victoria_hubbard,1,3.5,0.5,0.5,0.46,0,0.85,0.7992277278941727,250,250,225,250,275,225,275,250,225,,46,0.354,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan_barker,1,3.5,0.5,0.5,0.55,0,0.8,0.6740876227075095,275,275,250,275,250,275,275,225,225,,11,0.41200000000000003,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
charles_larsen,1,4.0,0.85,0.5333333333333333,0.36,0,,,250,275,275,275,275,275,275,275,225,,,,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jennifer_marshall,1,3.0,0.425,0.3,0.48,1,0.65,0.5175393218293118,250,200,225,200,275,225,225,225,225,,41,0.505,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lindsay_rocha,1,4.5,0.825,0.6333333333333333,0.68,0,1.05,1.0588072275800908,225,250,250,225,225,250,275,275,275,,36,0.10099999999999999,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gina_holloway,1,3.0,0.55,0.5533333333333333,0.36,0,0.55,0.46112773897941833,200,250,225,225,225,225,225,200,225,,28,0.541,"['rogue_train', 'curve_manipulation']",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william_marks,2,3.0,0.0,0.0,0.28,1,0.8,0.6301161487393612,250,250,225,225,275,225,275,275,200,,15,0.005,[''],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
danielle_marsh,3,3.5,0.9,0.7933333333333333,0.74,0,0.95,0.9434590892854943,250,250,250,250,275,250,250,250,250,,146,0.0,[''],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samantha_shaffer,1,3.0,0.75,0.5933333333333334,0.36,0,0.65,0.5205569720035965,225,225,250,225,250,225,250,250,250,,6,0.34700000000000003,"['what_sort_of_sorcery_is_this', 'more_than_thrice']",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deborah_roberts,2,4.0,0.375,0.41333333333333333,0.32,1,0.65,0.5281318897880254,250,250,275,225,250,225,200,275,275,,10,0.07400000000000001,[''],0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hayley_moore,1,3.5,0.6,0.48666666666666664,0.38,0,0.8,0.7202145610858613,275,275,275,275,275,275,275,200,225,,17,0.201,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regina_gray,1,4.5,0.375,0.7066666666666667,0.74,0,0.95,0.964582640505487,275,275,275,200,275,275,275,275,250,,54,0.593,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew_grimes,2,4.0,0.4,0.34,0.46,0,0.8,0.7420771286750667,250,275,275,275,250,225,250,225,225,,4,0.21,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madison_lewis,1,3.5,0.0,0.6066666666666667,0.72,0,0.9,0.8724519331436523,250,275,275,275,275,275,225,275,225,,10,0.16899999999999998,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher_wiley,1,0.5,0.0,0.44,0.36,0,0.25,0.16096392368424295,275,0,0,225,0,200,0,0,0,,2,0.16,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tony_cook,1,3.0,0.225,0.4,0.27,1,0.8,0.6284533619086329,275,275,275,275,275,275,200,200,0,,17,0.075,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brittney_harding,1,4.5,0.65,0.64,0.68,0,0.9,0.8698653758514083,275,275,275,250,250,275,275,275,275,,22,0.14300000000000002,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
patricia_reeves,2,5.0,0.425,0.5933333333333334,0.63,0,1.0,1.0253051521757872,225,250,275,250,275,275,275,275,275,,4,0.14800000000000002,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mrs._amy_white_phd,1,3.0,0.925,0.6866666666666668,0.62,0,0.8,0.6283917772111985,225,250,275,250,225,250,250,250,250,,1,0.19,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarah_robinson,1,4.0,0.425,0.45333333333333337,0.46,0,0.8,0.7792127012279988,250,250,0,225,275,275,275,275,275,,17,0.309,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julia_jones,1,3.0,0.475,0.0,0.38,1,0.8,0.7579659806131371,275,275,225,250,250,225,200,275,200,,17,0.414,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keith_morales,1,3.0,0.0,0.0,0.25,1,0.8,0.6272832526573796,250,225,275,225,275,275,200,200,200,,5,0.27399999999999997,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selena_navarro,1,1.5,0.6,0.5,0.72,0,0.75,0.5969835815196639,0,250,250,0,225,225,225,0,225,,3,0.68,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brittany_phillips,1,3.5,0.4,0.74,0.7,0,0.95,0.9339750458805994,275,225,225,275,225,275,275,225,225,,2,0.0,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erin_campbell,1,,,,,,-0.05,-0.0458374903004101,225,250,275,275,225,200,200,200,0,,12,0.105,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
jessica_gordon,1,3.0,0.375,0.4066666666666666,0.38,1,0.8,0.7020470753427187,225,225,225,225,225,200,225,225,200,,62,0.35600000000000004,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tracy_patterson,2,2.5,0.325,0.42666666666666664,0.44,1,0.5,0.37620244121740626,225,225,200,225,200,225,200,200,225,,27,0.36,"['curve_introduction', 'diagnostics', 'cyclic_runes', 'runic_painting', 'magic_efficiency', 'advanced_spells', 'more_than_thrice', 'curve_manipulation']",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
heather_english,1,2.5,0.55,0.62,0.7,0,0.9,0.8595807313798666,225,225,225,225,200,225,225,200,0,,8,0.129,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cynthia_smith,1,3.0,0.45,0.6466666666666667,0.6,0,0.8,0.7324699158753032,250,300,275,275,275,250,0,250,275,,26,0.593,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randy_rodriguez,1,3.0,0.7,0.5866666666666667,0.29,0,0.85,0.8151781645296776,250,250,225,200,225,200,200,200,225,,12,0.3,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lisa_hoffman,1,3.5,0.975,0.72,0.62,0,0.95,0.971356957223269,250,275,275,275,275,225,275,225,225,,56,0.03,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rodney_walker,1,3.5,0.775,0.48,0.58,0,0.65,0.5320733104238259,225,275,250,275,275,275,275,275,225,,16,0.237,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tara_bonilla,1,4.0,0.8,0.7066666666666667,0.66,0,0.85,0.831867617534395,250,275,275,250,250,250,275,225,225,,6,0.052000000000000005,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
danielle_castro,2,3.5,0.375,0.0,0.22,1,0.8,0.6875130867482048,250,250,250,250,275,225,225,225,250,,24,0.281,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brandy_garner,1,3.0,0.975,0.7333333333333333,0.8,0,0.9,0.8630910591336264,225,250,250,250,250,275,275,250,250,,6,0.493,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david_ruiz,1,2.0,0.15,0.13333333333333333,0.42,1,0.4,0.3096293832908399,275,275,225,225,275,0,225,225,0,,17,0.18899999999999997,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
larry_potter,1,4.0,0.575,0.4,0.31,1,0.8,0.6676212294768995,225,275,275,200,275,275,275,275,250,,14,0.233,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shane_jones,1,4.0,0.6,0.66,0.58,0,0.9,0.8712202391949647,225,250,250,250,275,275,275,275,275,,97,0.32799999999999996,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cynthia_berry,1,2.5,0.0,0.0,0.16,0,0.8,0.662694453682149,200,250,200,200,225,200,200,225,225,,22,0.33799999999999997,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janet_aguirre,1,4.0,0.775,0.5066666666666666,0.36,0,0.85,0.8056941211247828,225,225,275,275,275,275,275,250,225,,27,0.436,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bruce_zuniga,1,3.0,0.825,0.49333333333333335,0.48,0,0.8,0.6428025964108438,225,225,200,225,225,225,250,225,275,,18,0.022000000000000002,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
charles_rivers,1,,,,0.75,,0.8888888888888888,0.8279705236177225,250,250,275,275,275,200,275,275,275,,13,0.34,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
russell_ware,2,,,,0.16666666666666669,,0.2777777777777778,0.13390241669718053,225,275,225,275,200,225,200,0,0,,10,0.08,[''],0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
james_cruz,1,,,,0.7333333333333333,,1.0,1.0070258147198827,275,300,275,300,250,250,275,300,300,,26,0.385,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brian_cortez,1,,,,0.625,,0.8888888888888888,0.7907588795313072,275,275,275,275,225,275,275,275,225,,9,0.584,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sandra_thompson,1,,,,0.8333333333333333,,1.0555555555555556,1.0744461735627975,275,275,275,275,275,275,0,275,275,,7,0.44299999999999995,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_rojas,3,,,,0.43333333333333335,,0.3888888888888889,0.2151913218601245,275,275,275,275,275,0,275,0,225,,16,0.059000000000000004,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kevin_tanner,1,,,,0.1,,0.3055555555555556,0.15907634566093007,275,250,250,225,225,225,250,225,225,,45,0.14800000000000002,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rachel_jones,1,,,,0.7166666666666667,,0.9166666666666666,0.8448141706334676,275,250,250,250,275,225,225,275,225,,10,0.065,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
eric_ford,1,,,,0.3416666666666666,,0.3055555555555556,0.15884749176125962,275,250,225,225,225,275,275,225,225,,47,0.579,['3_station_ippt'],1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
danielle_williams_dds,1,,,,0.7333333333333333,,1.0,1.0029064445258147,250,250,250,250,250,250,250,250,0,,15,0.059000000000000004,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnathan_velazquez,1,,,,0.6583333333333333,,0.9444444444444444,0.9133787989747345,275,275,275,275,250,275,275,275,250,,15,0.511,"['lazy_susan', 'cyclic_runes', '3_station_ippt']",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_morales,1,,,,0.425,,0.8888888888888888,0.8119049798608569,275,250,250,225,225,200,200,200,200,,20,0.293,[''],0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremiah_castro,1,,,,0.4083333333333334,,0.4444444444444444,0.2576666056389601,225,250,250,225,250,225,250,250,225,,14,0.136,[''],0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roberta_anderson,1,,,,,,-0.16666666666666666,-0.059341816184547785,275,275,0,225,0,0,0,0,0,,15,0.257,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
leah_pena,3,,,,0.35833333333333334,,0.75,0.5786113145367997,275,275,225,200,275,225,225,200,200,,0,0.0,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
christopher_myers,1,,,,0.25,,0.2777777777777778,0.14351428048333945,275,275,275,275,275,275,275,275,0,,13,0.034,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
michael_kline,1,,,,0.6083333333333334,,0.8333333333333334,0.7173883192969608,250,250,250,250,250,275,275,275,275,,10,0.425,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
olivia_gomez,4,,,,,,-0.3055555555555556,-0.1003524350054925,0,0,0,0,0,0,0,0,0,,2,0.22,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dustin_guerra,1,,,,,,0.19444444444444445,0.09545496155254486,275,275,275,275,0,0,0,0,0,,7,0.031,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jennifer_simmons,1,,,,0.375,,0.7777777777777778,0.630606920541926,250,275,250,275,250,250,225,250,225,,26,0.102,['rogue_train'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
annette_solis,1,,,,0.575,,0.8611111111111112,0.7542795679238374,250,250,250,200,250,275,250,275,225,,16,0.005,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regina_martinez,1,,,,0.6,,0.8888888888888888,0.8205556572683999,275,275,225,275,275,275,275,275,275,,1,0.03,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thomas_barnes,1,,,,0.41666666666666663,,0.9166666666666666,0.8530529110216039,275,250,250,275,250,250,275,250,275,,31,0.11800000000000001,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sherry_cardenas,1,,,,0.6,,1.0277777777777777,1.0489976199194435,250,250,225,250,250,250,250,250,250,,164,0.07400000000000001,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sandy_hernandez,3,,,,0.7166666666666667,,0.8611111111111112,0.7584904796777737,275,275,275,275,275,275,250,275,0,,144,0.004,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
theresa_edwards,4,,,,0.38333333333333336,,0.027777777777777776,0.01476107652874405,0,200,250,0,0,0,0,0,0,,17,0.051,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jeff_hines,1,,,,0.38333333333333336,,0.8333333333333334,0.7126739289637496,275,275,275,275,275,275,225,250,250,,33,0.153,"['curve_introduction', 'diagnostics', 'to_infinity_and_beyond', 'runic_painting', 'magic_efficiency', 'rogue_train', 'more_than_thrice', '3_station_ippt', 'curve_manipulation']",9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kimberly_harris,1,,,,,,-0.16666666666666666,-0.05664134016843647,200,225,0,0,0,0,0,0,0,,8,0.536,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
maria_jackson,1,,,,0.6333333333333333,,0.8888888888888888,0.81149304284145,275,275,300,275,275,275,275,275,0,,12,0.163,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jose_gray,1,,,,0.9,,0.9166666666666666,0.8523663493225925,275,275,275,275,275,275,275,275,275,,9,0.182,[''],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jill_sharp,1,,,,0.6,,0.8333333333333334,0.7340031124130355,250,250,275,250,275,275,275,275,275,,23,0.21,"['circle_manipulation', 'curve_introduction', 'rogue_train', '3_station_ippt', 'kochize', 'dragonize', 'curve_manipulation']",7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
peter_montgomery,1,,,,0.41666666666666663,,0.8333333333333334,0.7095157451482973,275,275,275,275,275,275,275,275,250,,8,0.266,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
autumn_shepard,1,,,,0.475,,0.6944444444444444,0.5078496887586964,275,250,225,225,275,225,225,225,275,,20,0.73,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ricky_torres,1,,,,0.6833333333333332,,0.8611111111111112,0.7558815452215306,250,275,225,250,275,275,225,225,0,,22,0.715,"['to_infinity_and_beyond', 'rogue_train', '3_station_ippt', 'kochize', 'curve_manipulation']",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jay_walsh,1,,,,0.6333333333333333,,0.9444444444444444,0.8874725375320396,275,275,250,250,275,250,250,275,225,,4,0.045,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
holly_crane,2,,,,0.575,,0.9166666666666666,0.8549295129989015,275,275,275,225,275,275,275,225,200,,7,0.19699999999999998,[''],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
christopher_black,1,,,,0.5333333333333333,,0.8888888888888888,0.8342411204686928,275,0,275,250,275,275,275,275,275,,11,0.228,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin_phillips,4,,,,0.6833333333333332,,0.7222222222222222,0.5666193701940682,275,275,250,275,275,275,275,275,225,,6,0.073,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stephen_harris,1,,,,0.4666666666666666,,0.8611111111111112,0.7670953863053827,275,250,275,275,275,250,250,250,225,,1,0.56,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cody_torres,2,,,,0.5333333333333333,,0.8888888888888888,0.8303963749542292,275,275,275,275,275,275,275,275,275,,48,0.546,"['rogue_train', 'circle_manipulation', 'to_infinity_and_beyond', 'cheryl_s_birthday']",4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony_everett,1,,,,0.8833333333333333,,0.9444444444444444,0.8954366532405712,275,275,275,275,275,275,275,275,275,,36,0.009000000000000001,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
richard_campbell,3,,,,0.5583333333333333,,0.8888888888888888,0.7893857561332845,250,275,275,275,275,275,275,275,275,,27,0.0,[''],0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason_deleon,1,,,,0.15,,0.8055555555555556,0.6773846576345661,225,250,250,250,225,225,250,250,200,,10,0.408,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
veronica_collier,1,,,,0.6166666666666667,,0.9166666666666666,0.8475146466495789,275,275,300,300,225,275,275,275,275,,9,0.0,['to_infinity_and_beyond'],1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jennifer_stephenson,2,,,,0.4,,0.4444444444444444,0.2677361772244599,275,250,225,275,0,225,0,0,0,,37,0.479,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tina_smith,1,,,,1.0,,1.1111111111111112,1.1912989747345295,225,275,300,275,275,275,250,275,275,,156,0.121,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
brian_elliott,1,,,,0.225,,0.7777777777777778,0.641774990845844,0,250,250,250,250,225,225,250,250,,25,0.259,['rogue_train'],1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jasmine_smith,1,,,,0.9166666666666667,,1.0277777777777777,1.0577856096667888,250,275,275,275,275,250,250,275,250,,26,0.73,[''],0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandi_meyer,1,,,,0.6416666666666667,,0.8888888888888888,0.8317694983522519,275,275,275,275,275,275,275,275,275,,9,0.7240000000000001,[''],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_smith,2,,,,0.6416666666666667,,0.9444444444444444,0.8903103258879531,250,250,250,225,275,250,250,250,0,,52,0.7859999999999999,"['runic_painting', 'cyclic_runes']",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaime_rodriguez,3,,,,0.7083333333333333,,0.9722222222222222,0.9443656169901136,275,275,275,275,275,275,275,275,225,,11,0.19699999999999998,[''],0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
destiny_martinez,1,,,,0.525,,0.75,0.594036067374588,275,0,225,200,0,200,250,225,0,,20,0.231,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rebecca_wilson,4,,,,0.48333333333333334,,0.8055555555555556,0.6603121567191504,250,250,275,250,250,275,275,275,275,,5,0.21,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
robert_tran,1,,,,0.675,,0.8611111111111112,0.7535930062248261,275,275,250,275,250,275,275,275,275,,2,0.27,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edwin_williams,1,,,,0.39166666666666666,,0.3611111111111111,0.20663218601244965,275,275,0,275,275,275,275,275,225,,10,0.203,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kurt_lopez,1,,,,0.65,,0.7777777777777778,0.6378844745514464,275,275,275,275,275,275,275,275,275,,9,0.7859999999999999,[''],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
crystal_montgomery,1,,,,0.575,,0.8888888888888888,0.8174890150128158,250,250,225,225,275,275,275,275,275,,5,0.172,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sean_foster,1,,,,0.55,,0.9166666666666666,0.8636259611863786,250,250,250,225,250,250,225,250,200,,31,0.33,"['circle_manipulation', 'to_infinity_and_beyond', 'rogue_train', '3_station_ippt', 'curve_manipulation']",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_beltran,1,,,,0.36666666666666664,,0.19444444444444445,0.09023709264005858,225,275,0,0,275,0,275,0,200,,30,0.429,[''],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caitlin_reeves,1,,,,0.45833333333333337,,0.9166666666666666,0.8525952032222629,225,275,275,275,275,275,275,275,0,,16,0.374,[''],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
